name	mbid
Killing Joke	f5aca88c-e3c1-4bc2-af33-68a9a9f7b56a
Kina Grannis	7a1766ba-3d50-428f-b6f5-4d267248c744
Eluvium	86139012-695b-42f4-98f1-1f353f7230b4
Lady Antebellum	0eedfc95-e79a-4fd9-832a-cd816a0b3fda
Gold Panda	bfbccd40-1a06-4ee7-b24d-b2f8cc714fa9
Descendents	f035837e-4117-438d-a524-cacf43500e68
Perry Como	0182474b-8a1d-46d0-9d0f-e6df353335ea
The Red Jumpsuit Apparatus	f0e820ab-f31a-400d-9c5e-8be1c8c38726
The Whitest Boy Alive	f83781c8-64f9-4657-85bd-51f74d195cfd
Cascada	04af2581-6692-4f14-a7fe-151a36f20368
B.B. King	dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
Julie Byrne	4266bddb-2a59-445c-9b90-29f84dfffff6
Atlas Genius	967234b5-bef9-4fee-8dfe-61fbcd400d8b
Bea Miller	5b0d71ae-eb06-4be1-adbe-89d8fb73a574
Aloe Blacc	4bf89e02-6c30-4603-9f6a-52619b1bea1a
Gang of Four	d8661c02-f423-4d72-8044-40ff05daf7a1
Swedish House Mafia	99075985-0d80-4692-a15e-b16f78831792
Taking Back Sunday	350bce49-c21b-4137-b50a-0766ded07e4d
Donna Summer	b60527cc-54f3-4bbe-a01b-dcf34c95ae14
Stereolab	f1df0431-9250-4ec8-95d8-f19ce7cf7fb6
Caetano Veloso	f07dbc2f-317b-470f-bad4-5f1b0eb6faf1
RJD2	1a120ec5-35b3-4f3e-aa49-7201550d9feb
Howard Shore	9b58672a-e68e-4972-956e-a8985a165a1f
Gregory Alan Isakov	5c61efe6-3cdf-4160-b43c-9274944369e6
OK Go	e132d370-2a59-4437-8610-756df28a5a02
Donovan	d03a507f-4b3f-4188-8635-52ef78338e23
City and Colour	b1003bf1-25b8-41f4-a783-36060f987913
Red Velvet	4f0cb3b7-6c06-4317-ae35-ddf3106a17ee
Trentemøller	95e9aba6-f85c-48a0-9ec9-395d4f0e3875
The Dandy Warhols	5f572b31-8fd9-45ae-9beb-358c98d839df
Woodkid	420e923e-e74c-42ef-b771-2e2bcee93394
Willow	c53bb734-57cb-43eb-a6d1-e4794c9b9295
The Postal Service	299278d3-25dd-4f30-bae4-5b571c28034d
Tony Bennett	8be0594f-8c13-46bb-ab06-f93ffba5c776
Aquilo	6c1a2bc2-f546-47cf-9380-b858a06f71cf
Sleigh Bells	95f7536d-b2f7-4087-8668-a663ec201f5a
Dead Kennedys	37c78aeb-d196-42b5-b991-6afb4fc9bc2e
Perturbator	45c25199-fa62-4d4c-b0a2-11eeed6923c3
James Taylor	c5a69f1d-f4fc-42b1-9e99-5b3cd35406fa
Parquet Courts	e01755e3-58ab-4a5b-a9e9-a0a3bd3dff4c
Wild Nothing	a181595e-5b84-4439-a5f4-f548ddfb64df
Chromeo	647221d0-f6b1-4e03-924c-c59b8059536f
Bauhaus	7b3e04bb-c4bb-4e7b-aa17-65ed5ca4925d
Spandau Ballet	4c0d9acf-a8a1-4765-9c56-05f92f68c048
The Decemberists	97b1142f-c71e-4971-8736-4a8ceaf6b4c3
Nicolas Jaar	06e99a1b-4020-4380-ab27-1a3e0c5e557c
A Flock of Seagulls	aaa436da-b331-4e58-a0fd-3d64d090c120
Everything Everything	251e10fb-4ed1-4a79-8655-7f22d461a689
Natasha Bedingfield	8b477559-946e-4ef2-9fe1-446cff8fdd79
Violent Femmes	2aab61bc-67f4-4722-8c6e-e1821b2e32a6
Thrice	244afcb7-fa9a-49b1-9aa6-0149512d1c52
Tool	bbfa1e12-8b61-4ed8-bc6e-52d2298f41a2
Sky Ferreira	05f3353e-e2d9-4344-a3c9-8009dd8e0427
LP	fe5dbbbf-f083-4cbc-a8df-e2542648e8c5
Olivia Newton-John	10ccb5d8-f9d5-4954-9441-3419b522a214
Mitski	fa58cf24-0e44-421d-8519-8bf461dcfaa5
Jim Croce	fcfa9543-e113-4ef9-9ef6-455ba4cbe7af
Wavves	763cf642-45ad-42ed-a1c3-e977eaa3b260
Him	8ceb3468-5cee-4948-9178-0dce86cfdf41
Enter Shikari	329f95db-f02e-40bf-a5f7-0dea11529ce3
Television	490bde43-5edb-4a93-b3b3-7a0465fd8909
Anathema	649ce5ae-2bb9-441f-a4a2-ec2ba6977853
Bat for Lashes	10000730-525f-4ed5-aaa8-92888f060f5f
Spiritualized	65041e06-83d2-4987-ae52-c17a915fc82a
Tori Amos	c0b2500e-0cef-4130-869d-732b23ed9df5
NOFX	dcaa4f81-bfb7-44eb-8594-4e74f004b6e4
Swans	3285dc48-9505-469d-ad8a-bdf2d3dba632
Gary Numan	6cb79cb2-9087-44d4-828b-5c6fdff2c957
Plain White T's	49576e42-fbbd-4d73-968d-93c8dcf7f065
The Magnetic Fields	3ff72a59-f39d-411d-9f93-2d4a86413013
Quantic	f1560407-8826-4ec9-b78f-e0c3fa3ea4f5
Fink	cd3ec2cf-3a76-4f3f-9b77-2135a1d24602
Grandaddy	9d4c4835-c71a-4647-a4fc-263e26832cd0
Shlohmo	21a0e450-ae4d-473a-add4-744542ab9bf5
James Morrison	b49a9595-3576-44bb-8ac0-e26d3f5b42ff
Wire	7f2a8098-50e3-451c-8696-c5d9f64f4762
Colbie Caillat	efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9
The Mountain Goats	9639cd52-c351-4a17-9797-58880e95a7ef
Jhené Aiko	ceb3f5b7-9f1a-430f-afbe-976fdcf30482
John Denver	34e10b51-b5c6-4bc1-b70e-f05f141eda1e
Alter Bridge	60a23fda-a440-4ab9-a344-7dfdd2ed341a
The Civil Wars	91dad7e7-0bf6-47e8-bd42-ef1fac32c729
Exo	f2f9845c-6803-4451-a10e-9c6673608667
Pat Benatar	6bc658ea-005f-486b-8f94-33a2e40f7a72
Clint Mansell	fc015f11-be38-4b7d-b3e8-5d809242ecec
Built to Spill	3ac482b8-1494-4071-a0e9-f192f9d2c2b0
Wolf Parade	b7ddce8b-9e5c-46bd-9d33-41b134ce1a7f
Halestorm	eaed2193-e026-493b-ac57-113360407b06
Silverchair	b0799818-22cb-4564-8e68-3c410d0722ee
10cc	f37c537b-3557-4031-bfd6-ab63ced32854
Sex Pistols	e5db18cb-4b1f-496d-a308-548b611090d3
Katatonia	61ed9c9c-79eb-4e8f-8015-bd599ac0ab49
Akon	1138a764-2212-4d0a-b02d-0dc14df91e08
My Morning Jacket	ea5883b7-68ce-48b3-b115-61746ea53b8c
Dan Auerbach	fa4f4b89-3ddc-4e97-88fa-0e30121f986a
The Jam	23228f18-01d5-493e-94ce-cfcde82a8db2
Ra Ra Riot	d8f63b51-73e0-4f65-8bd3-bcfe6892fb0e
Andy Williams	81e23b53-ede9-4321-a210-d29e94cf1398
Selena Gomez & the Scene	37d0a847-32d3-480f-bd1e-101f50a3d332
Scissor Sisters	4236d929-9a81-4c8e-97c3-8d3306780f50
Funkadelic	cf042013-3edd-46c4-9b0e-a62faac98d0b
Mike Oldfield	a1684a49-feaa-4150-b758-d9412fc59f12
Eluveitie	8000598a-5edb-401c-8e6d-36b167feaf38
Rancid	24f8d8a5-269b-475c-a1cb-792990b0b2ee
Curtis Mayfield	4dca4bb2-23ba-4103-97e6-5810311db33a
Anthrax	b616d6f0-ec1f-4c69-8a79-12a97ece7372
Broadcast	aaae25bf-c794-45d7-bab7-cdc7c655bfa6
Anti-Flag	b88f21a7-a1b9-48fd-bbc4-ae758026f17f
Oneohtrix Point Never	9cea062d-d476-447f-98b4-e67e14bfd1e4
The Moody Blues	774666d2-2064-4d6c-856c-f8cda0aaf9f0
Arca	f7625f34-1799-42a4-a1c6-22b5377c767b
Gary Clark Jr.	c733c4e6-22a2-499d-ace7-17b832356aff
t.A.T.u.	7c20f558-d664-42bd-b6f1-81acf9dbb72d
Eddie Vedder	1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61
Thomas Newman	348f3a5f-5112-4d72-b33b-11c60b4f9af2
Hole	1dcc8968-f2cd-441c-beda-6270f70f2863
D'Angelo	1e84ef87-440c-4857-ad46-2bfab071b5cb
The Replacements	dc0d05ce-2f47-4962-b4fa-8631a0a51987
Crosby, Stills, Nash & Young	46a782ea-4308-476b-abd1-a91b197f3037
Adam Lambert	e942594a-91cc-427a-8beb-6815c28e9254
Balmorhea	1507b368-e660-4c15-af94-3f5603561045
Carpenter Brut	303abdee-ffca-4685-a582-6aaaefd81b01
Death	fbff9a95-e3f5-47ca-a747-e38e35b31fd8
The B-52's	127f591a-7e27-4435-92db-0780f219f3a1
Dead or Alive	98720123-fcec-47be-9e88-29a310fb2942
This Will Destroy You	9512eed7-a1a9-4e2f-8cac-c10d1448c1ce
Bicep	10e8f0df-90f9-4957-aedd-c4e0d187e3a8
Radical Face	6c25514f-1f14-4106-a142-be95ba11f117
Lifehouse	04591295-6d94-45cb-b6c7-1ae17c6f380e
Kyuss	ea0f2a37-7007-4217-a812-396227f5013a
The Antlers	ff0d20a7-a69e-4207-a18f-ca808759499d
The Alan Parsons Project	f98711e5-06f7-43ed-8239-da0f61a9c460
Hammock	5b9d784c-33eb-4a78-a976-c97b672370fa
Erasure	43b58c98-3779-4b04-9a23-1c95cca3a145
The Stranglers	a96d82a0-cdca-40bf-b4c8-3d7ec178d85b
Jane's Addiction	e3434cc7-d348-491a-9dc8-325af3d9086d
The Pointer Sisters	81bac815-97c5-4723-8f0b-4d8edfad1010
Puddle of Mudd	ff460a70-fdf4-4aa2-b021-8a04da76d88e
Primus	84dc4f23-c0b8-4fe1-bbca-a3993ddc8fc2
The Growlers	4a51d885-9445-4e6a-a171-36e2d51dcfa0
Gregory Porter	7ac1e33f-0cdf-4e81-b914-41830700d746
Cannibal Corpse	af8e4cc5-ef54-458d-a194-7b210acf638f
Bones	e3f7631b-e50b-4923-9049-2fa84dfcaf71
Neil Diamond	a42d3fd5-55de-4206-86c3-4fbb5404018f
Cloud Nothings	29c91854-8c45-469b-b36d-a11fb650638b
Ásgeir	380429da-3827-43fd-9e67-558e4c6a91bf
Stormzy	67fd5116-7a49-4abf-a34f-b08774128a7a
Hercules and Love Affair	d5e52d8c-c227-4387-9f86-100ab5432fc8
will.i.am	d574c9bd-46f6-440a-8d6a-8412a283eeb1
Caravan Palace	72eabb1a-4d2c-4de6-90f2-671b2cada42b
Stevie Nicks	b7f2cca2-72c6-41fb-ae33-53370fc62fe7
The Barr Brothers	e8c28ca7-c14d-4dff-86d6-06bfac138422
Carpenters	4580d83b-093e-4241-91fb-2dd71f5f1f3f
At the Drive-In	7e13cd1c-0300-4d03-bd8e-5f86dd99d74f
Lianne La Havas	680466d6-f05b-44f6-858d-625d1b5087f6
In This Moment	29266b3d-b5ae-4d09-b721-326246adf68f
坂本龍一	a7f7df4a-77d8-4f12-8acd-5c60c93f4de8
Ricky Martin	70ea63ea-70dc-4b63-951a-2c249d2b3b0a
Hayley Kiyoko	3abc7470-3d67-4272-a24c-439f411b42eb
Galaxie 500	8ddc1812-2cf8-451c-afd1-e88f9d446e1b
The Maccabees	9b458fd2-49fb-487a-bdc5-57f5d3d62dd1
Static-X	8ac9e35c-e92d-4030-99ef-ba4127b1555c
Wild Beasts	46a31d29-e073-44c8-b4de-54b31f37d0de
RAC	73c23fbe-88d3-46fc-a303-f4259b03defe
Electric Wizard	da7d57e6-0619-4f0f-8d15-d0b4195c3f55
Creed	f4b5b380-abbb-4790-a96d-a5317416908e
XTC	97c86b2c-2765-46a2-aef8-76a7e24c430f
Aesop Rock	aba64937-3334-4c65-90a1-4e6b9d4d7ada
Huey Lewis & The News	2be6ae30-d220-4419-80da-2a46813ed872
Ingrid Michaelson	1fc494a1-9109-4081-a455-2d05bea9d2bf
Thousand Foot Krutch	1339fab0-3ad8-4b8e-afac-7b7ae34509c7
Thee Oh Sees	194272cc-dcc8-4640-a4a6-66da7d250d5c
Jess Glynne	89ccd7c3-b4f8-45a6-a53f-e903eaaf96be
Razorlight	f2cb0435-d643-4fab-9587-fdb0279330a7
Type O Negative	a63df8c3-28e4-41db-bac2-c6c6e8ff8f28
Alcest	dd77b8da-cdc7-46b8-8a7f-10894ca0490e
Manchester Orchestra	dd91eb4b-6d08-4c14-9eb2-197a02a35f6c
Best Coast	5ab8835e-ac44-4055-9c11-7878199606b5
Don McLean	fa19ee38-c2a9-4ed1-9b24-a18100cf9db3
Nena	c954d136-c7fd-4fd9-8bb0-fb0491fc6a02
Faithless	23d9d74d-c95e-46a6-be26-a6075c49747a
The Romantics	f5e31fda-bbf5-4ab6-8194-bcc9209b53f8
Melody's Echo Chamber	a1bcf3fd-dcf9-4437-b4f4-d8a6ab837396
The Proclaimers	1303b976-b862-4f04-94fd-a8d444e06714
Porches	40a6d66b-8a96-45c8-838c-dd0c346c45ce
Lacuna Coil	6fea1339-260c-40fe-bb7a-ace5c8438955
Khruangbin	aea4c9b9-9f8d-49dc-b2ca-57d6f26e8634
Son Lux	afcd292c-3c1e-4708-af4a-991aadf957e4
Yeasayer	3feba7fa-3837-424a-b4f1-0077d217f569
Grizfolk	b87e7d38-aadb-47ba-822c-6fe3e71a34a7
RuPaul	15257a48-d9f6-4fd1-b30e-323576b15aca
God Is An Astronaut	e9dfc148-d5f6-425e-b80b-f99ed2bd7c09
The Rapture	3f7b73d1-c978-4f9a-819a-a00b909c5d62
Ulver	7d209631-ccb8-4a87-8516-64abe4c22dba
Buzzcocks	31e9c35b-2675-4632-8596-f9bd9286f6c8
The Staves	18232972-277f-4a51-a884-338ff0e3ccb2
American Football	4ebb5ad3-9018-407d-8c24-c03011ab9ac6
Chic	a4ed036b-5f18-439c-b1e1-96d205bab255
IZA	9b69a8e9-618b-4cb2-8ee3-6c54e1031a17
Neon Trees	16243662-8538-4746-a0fb-0d15b5828b8e
Jackson Browne	88527d26-7496-47c5-8358-ebdb1868a90f
Bear's Den	f11f6e85-a39a-4dd8-875b-cd84839ddec6
Ladytron	b45335d1-5219-4262-a44d-936aa36eeaed
Jungle	6bbb3983-ce8a-4971-96e0-7cae73268fc4
Keaton Henson	f58e17e6-3c99-4a17-969e-fcbb9ee2720e
A Great Big World	6958e806-1e14-4844-a0a7-07a27756aa0f
Hüsker Dü	5c4c90a4-539f-4101-83cf-301bc6a94e06
Alexandre Desplat	391846f7-f09f-470c-b188-c16b3a2022e4
Blind Guardian	7fa7fc04-1011-4876-8095-ecd232edea87
소녀시대	b7442f18-d9be-4185-8b51-482510046156
REO Speedwagon	bdc70372-7e8a-4cb9-8d33-f036b3b7cdc1
Protomartyr	9efaf639-6332-44b8-94ae-c25896320ca7
Savage Garden	a871fd87-50f7-4032-b06d-da56779edcce
Tall Heights	08b5f897-6c61-414a-836f-200c0d22fb36
James	a2accb58-6099-4cb5-a3c8-f6332f364db5
Sun Kil Moon	ef2c6449-d02b-415b-ad8c-c14c08266552
Chairlift	a3cd61ef-7fd4-44af-a27f-99641a82b22b
Nao	cfe4898c-bb85-4535-b993-1f046c891fed
Nico & Vinz	f8e8de78-2131-4e96-8829-ba3614f48a48
Peter Bradley Adams	2c9418b5-d563-404b-892c-9195aa861c4d
Derek and the Dominos	2155a81a-f0c6-417a-9b16-2f86f98bb8bc
Django Django	4bfce038-b1a0-4bc4-abe1-b679ab900f03
Crosby, Stills & Nash	cfafad90-b736-4c74-8ded-f3f4d7b2c792
Dark Tranquillity	9d30e408-1559-448b-b491-2f8de1583ccf
Annie Lennox	3e30aebd-0557-4cfd-8fb9-3945afa5d72b
Carole King	bf6c29f5-b69f-4842-9031-37f9645d365d
Allah-Las	cfd1fdcc-3c1d-4854-a500-31d96a6d5184
Hooverphonic	62dc94cc-f611-4345-87cb-b914796a4a45
!!!	f26c72d3-e52c-467b-b651-679c73d8e1a7
The Microphones	6f2f87e7-3ce9-4f1c-81dd-6f068a78cf26
Basement Jaxx	28cbf94d-0700-4095-a188-37e373b069a7
Turnover	3a4c8052-7c20-473f-8b41-c3a081cbeb13
The Specials	586c06cd-b81b-4a55-bcfc-7ce8078907f0
Fort Minor	e1564e98-978b-4947-8698-f6fd6f8b0181
Eric Prydz	35dac7d2-0b1f-470f-9a5a-c53c8821f6d6
Dashboard Confessional	50549203-9602-451c-b49f-ff031ba8635c
Clap Your Hands Say Yeah	4b2d6a23-034d-4a29-9bb9-d2462796da4e
Low	7afa6a05-5a02-48a7-9ce9-b6335987b640
The Veronicas	fd1baeb3-0ee9-4838-b4c7-615c78d68d10
The Heavy	ea99eec5-bd72-4b4f-86e4-54c5a34f7e10
The Rasmus	012e3432-71d3-4317-9ce5-b60cb6cdc38f
Paradise Lost	6c18e442-1c51-4aca-bae7-413ae2a86731
Escape the Fate	b9ca7096-68de-455f-8a36-1f1ebb2abf2a
Chris Cornell	cbf9738d-8f81-4a92-bc64-ede09341652d
Twisted Sister	c6122fee-089f-41c4-a34f-e5f7e5607b05
65daysofstatic	0cd12ab3-9628-45ef-a97b-ff18624f14a0
Our Last Night	5466b02a-4465-4e87-b372-584cd5f97bff
Parkway Drive	a436dd02-0549-4c91-b608-df451217fdeb
Guano Apes	66da25f9-1534-4dd1-b88c-718bc24e1ccd
Elle King	e7287972-ca8d-4133-a1d6-5446486ed075
Freddie Gibbs	21645c31-fe1c-45a4-955c-3e172b12c3f9
Wax Tailor	c24b47a1-2f52-44f3-a3c6-374dca844731
The Darkness	81df2271-03a1-46a3-bb30-cce187235312
Harry Nilsson	e5963d26-01fa-40f5-b200-e0127f410a45
The The	a7409219-a681-4072-adb2-5285106ce6f2
Zella Day	84f246f7-663b-40cf-a66f-336e8b314836
The Dead Weather	334bd887-9044-4c38-aebd-4baab851efb4
Bowling for Soup	bcb95908-5c6e-453a-97fc-d69003d250ff
Don Henley	b2c2d4fe-8c1e-44ec-8be6-ff500e105a90
Moses Sumney	89c081d4-2ab2-4d3e-8589-ad77dfc40384
iamamiwhoami	9aaa99df-9383-47df-92af-8bb5e5595815
Dave Brubeck	de0222a6-e1c4-403d-8b01-3f66d505061b
Noah and the Whale	917bc621-ad02-477d-9308-a0304c5f9727
Eden	f6337a40-e306-4d01-85cd-dd40be74dff5
Chastity Belt	944267d5-c0f0-4f4e-b3f2-7987d25d0441
The Wanted	bcb16f22-b064-4b80-b3a3-c824bccdbab1
Epica	dd5b4384-84ae-4d04-a27c-4d79a74757a1
Frankie Goes to Hollywood	c09c8263-40ef-4352-8031-e438b1ce68fc
John Frusciante	f1571db1-c672-4a54-a2cf-aaa329f26f0b
The Front Bottoms	622b6000-ff0d-4ab3-9e98-c4916f3692c3
Ghostface Killah	3b39abeb-0064-4eed-9ddd-ee47a45c54cb
KT Tunstall	951d2103-9c7d-4849-ae60-88bf6aa4790b
Mudvayne	f1c8da15-b408-4149-b863-f1cbe9971f19
Skid Row	6da0515e-a27d-449d-84cc-00713c38a140
Youth Lagoon	4a18722d-5a98-41c8-9e86-814afbffc704
The Cult	8846e4ff-0c19-4af2-872b-7a8dc7497f68
The Glitch Mob	2e62daef-dc0d-40ad-b430-fd6872e992aa
Ween	c0eee88b-47f2-4cd2-ac48-a045e902a432
Sir Sly	bd9b60e5-f008-4e1d-a059-ca9c665789d3
Sébastien Tellier	ac69016f-42cc-4322-b70e-101458b769aa
Waxahatchee	42321e24-42b6-4f08-b0d9-8325ee887a20
The Mars Volta	20883363-1ea4-4d72-ad72-c0e767038f3e
Guided by Voices	6c85f4c3-026c-4c16-9a7c-f546f42ed0fb
The New Pornographers	25b75a66-ce83-4db3-b136-395a3c3784c4
Suede	afcca32f-c202-4f18-8951-af79d483791a
Floating Points	69d9c5ba-7bba-4cb7-ab32-8ccc48ad4f97
The Damned	77d21c13-846f-4f48-9546-873949eff6ae
The Ting Tings	e618770f-e994-41c3-856f-1eedf56b6d74
NoName	9393cc98-b014-493c-bdf1-a643a088f662
Helios	dbb0b8b3-9a15-4915-80eb-a070dabdb1f3
Barry White	b904d624-9e05-4398-8f4f-88fbcf022f79
Amaranthe	eb380962-99bb-46c0-af40-1c7790a7822a
Diana Krall	67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98
Stealers Wheel	63200203-e2c6-4081-8e0d-00c9732c6b6f
Gym Class Heroes	f4d4b515-0b74-423f-a161-db184330c37c
Ministry	13df2a46-f72f-40e7-aa63-26fcf62c7048
KC and The Sunshine Band	76a5a114-ed6a-4eb6-8a81-ad5768d4b41c
Nouvelle Vague	b017a7ae-e5ee-4675-bb13-c83346134971
DragonForce	ef58d4c9-0d40-42ba-bfab-9186c1483edd
Meat Loaf	b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1
Temples	3514578c-402a-4825-bd97-a525f31004e6
Zola Jesus	c35bd778-efb5-424b-ba7b-dae56d01a206
Blockhead	3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782
Sarah McLachlan	ce58d854-7430-4231-aa44-97f0144b3372
Brenda Lee	6ca4886a-8f77-4133-b404-46fb3908e24a
Charles Bradley	dc6d2ba1-012c-47a7-ba3f-d74e76c30d53
De La Soul	a8ebde98-7e91-46c7-992c-90039ba42017
Rockwell	b7d224b3-a31c-4616-b69f-b6fcabd5cfbd
Corey Hart	32673e42-5ba2-4528-b3fe-a000a0c606e3
Dario Marianelli	9af7a998-33f9-4900-9396-9b5e1862298d
Alkaline Trio	69421e11-e4c3-4854-951b-ceab4972e38e
You Me at Six	fb4fc5a6-cbe1-45ff-954c-ef45faceb54d
Sinéad O'Connor	c78a77fa-507c-4c07-947a-0355029453bd
Clark	bae7f609-bd83-4910-b07e-57ce317d46af
Celldweller	fad8967c-a327-4af5-a64a-d4de66ece652
James Horner	679ec43c-bc04-4bb0-b619-2da702a214ba
Maribou State	72034a05-bcd8-40c2-8255-3ee4ac0e7ef0
Michael Giacchino	150e14bd-915d-4574-b574-f77dd7ea72ad
Chris Stapleton	bdf9a24e-2bb5-4218-b4d8-e33769843f24
We Came As Romans	dc0da7d1-231c-4058-8e6e-1c0801848602
Susanne Sundfør	f3f9e76a-0685-4a9a-97d1-6fa2b50f9fba
Bigbang	ec2bcb77-b9a1-49e2-bfe7-419586bbef48
Duffy	da4f7583-bb31-49d2-9364-4bdf8bfb351c
Coheed and Cambria	ae1b47d5-5128-431c-9d30-e08fd90e0767
Love	c6a5a81d-2544-499a-8b30-6c52179c0857
Alestorm	c0252a1b-0133-46bb-8c4f-cade46349ec3
Johannes Brahms	c70d12a2-24fe-4f83-a6e6-57d84f8efb51
Ryan Gosling	a992d757-1207-499c-8be9-6537da8db2a8
Crystal Fighters	309ec98f-3066-4501-8761-1db9fb0c7a83
Moonspell	386b19c6-a3d2-414a-bef2-c178572b1cbe
Danzig	8925a01a-8608-411d-a90b-f3a52d061208
The Walkmen	b7834ebd-64ae-46c3-a930-2d3a52ee743a
Archive	bd513de0-e42f-425e-ae46-817d7bc5fb1c
The Avett Brothers	0a176d0a-ef46-4e7f-b018-9f4d65614668
Cat Stevens	5adb8b74-54b8-4700-836e-550b6a2a2f71
Dustin Tebbutt	96f724f0-33bc-494d-98db-3036aaf8f606
tUnE-yArDs	fac3ff34-6ba4-425a-8f01-b181ef4a908a
Hiatus Kaiyote	55c03773-59ea-4d4e-9057-87c2ecab005d
Joywave	40ba9452-6a60-42a2-8704-572c7a598bf7
Dance With The Dead	f7ab8acf-e859-468d-b335-d2dcc7671cb1
EXID	62cc95e0-86de-46e0-925a-353e330cf4e4
Ray LaMontagne	b5c4ffa2-82e1-4b72-b7f3-c60afb74b860
Kimbra	fad2875e-ba81-4637-b859-4684622dcb1c
Billy Ocean	0e422e91-a42a-4b4d-8413-9baff67350f2
August Burns Red	5bac9b4f-2f1c-4d39-8d11-231d5b6650ce
Rich The Kid	6d063567-dbf9-4b2a-bd11-1a4450cd93ca
Red	f934452d-a26d-4fc9-88e6-188d721ae7a5
Live	cba77ba2-862d-4cee-a8f6-d3f9daf7211c
Jóhann Jóhannsson	578c1e77-4756-44dd-86a9-b1e71a5b635e
The Pogues	d41a6875-b626-4c0f-89a1-aecb643d29ff
Suzanne Vega	cf119120-7df5-47d7-9dec-49f8837a4e40
Miami Horror	fa92553b-3cd5-4876-a7db-1d9dfcdf9fa9
Madeon	fa1de503-aba7-41fa-a1ed-371b3e87a717
Oddisee	aaae09b3-70d9-4a65-bb3f-57e85dfe9b83
Daphni	8ceab977-804a-4ff6-968a-2c0437abb15d
The Sisters of Mercy	553d8166-27b0-49fe-b8e4-89a984e2c375
Moloko	2f94016a-3880-4d8c-9af9-0e197ee77189
Serj Tankian	e471b63c-c3b5-4f62-a971-cd0b2273838f
The Dillinger Escape Plan	1bc41dff-5397-4c53-bb50-469d2c277197
Tangerine Dream	23d8426c-18c7-46e6-a51d-7395bd43c641
Cradle of Filth	7e26cbe1-b8f5-4215-af82-e43d5f8ff308
Chaka Khan	900e9144-019d-4043-86cb-ec0e127c39d0
Foxes	19fccfa3-84ad-42b2-b52d-d5d9a5a6046e
Franz Liszt	2cd475bb-1abd-40c4-9904-6d4b691c752c
Charlie Brown JR.	29b550f2-04a3-4733-b6f5-4e347fac7e11
Extreme	640295b7-f228-4016-8e89-28ea65ed1396
Scooter	ecfb0632-bc69-4796-99c5-fad5e7f91fcc
Sick Puppies	86f78011-5087-48d2-8922-c381d2eb0c40
Peggy Lee	5a2463af-eef0-4a22-bc8f-5865fbe9c78e
Morphine	42689657-cbec-4f66-a9ed-80f939ea23ed
Orbital	f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511
Rufus Wainwright	78e46ae5-9bfd-433b-be3f-19e993d67ecc
Sneaker Pimps	696d8523-39a0-44e2-9add-afaa183a2f46
Dead Can Dance	ccda046a-2674-4f7d-97e6-f23d6c156432
Glen Hansard	57f89cad-d2ef-48df-9119-8287b106716a
King Crimson	b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3
Yumi Zouma	6e3252a1-397d-4bf8-b2b7-d16f7fbcb3dd
Betty Who	3712a76d-8dbd-40fd-9bd1-27ae08f1cd51
Berlin	c7cb9a2e-ff57-4bb8-bd2c-83524e18e369
The Corrs	acf6c776-d0f6-4239-b5a2-a45a613ffa52
Сплин	0783b768-6719-450b-a7e1-7e891da17af3
M. Ward	655b3e5b-09e4-45dd-941c-6fa3fc12521b
Bob Seger	aeea3060-05ba-4dda-8c92-3dc899e24ce8
Austra	af9e8d94-d471-4f91-82c7-250c22545162
The Calling	29eb4497-0bd8-4126-abdf-d8007326ee8b
Lights	efdbd3b1-2d20-4cea-af46-dffbc1e7daba
The Presidents of the United States of America	7509421d-1074-442f-be8f-b526167afcb3
Big Star	21d177ba-3d51-461e-9b3f-ad9a80b419dc
Sleeping with Sirens	3267d5a3-c72c-4c3b-bafe-ec8a569c0b74
Smallpools	91db24e6-1c28-4761-b829-838e3c9155bc
Idina Menzel	929ca8c3-5df3-4fe9-bc59-f8d603780bce
Cutting Crew	2aa79fa9-7ac0-443b-b250-18d67227a1cb
Health	d7b3440f-5144-4e9d-8e28-38b2709ac2fe
Oingo Boingo	166bc1cb-a2b7-412d-bcd5-5f439d2cf5f1
The Modern Lovers	8a5dff84-c79f-4898-9e15-e100c53ebb58
Manowar	00eeed6b-5897-4359-8347-b8cd28375331
Warren Zevon	970fb29f-e288-403e-a388-d2a7889bfa47
John Mellencamp	0aad6b52-fd93-4ea4-9c5d-1f66e1bc9f0a
Jorge Ben	19499124-36d4-4ccc-b28d-04dde3d2076f
Modern Baseball	e3513b4f-2a13-45f5-8ead-e79b1af0bf68
Semisonic	3037bd18-0079-4e4b-9ce1-758689e210d8
John Newman	589ef702-7f3a-4a1c-8f2c-4727005cfc0e
William Fitzsimmons	4f13e8cb-11aa-4b1a-8bb5-0ad1437dbdee
Estelle	d0a3080c-57a5-4c35-9389-84a5a2f819f8
Gil Scott-Heron	b5b89643-c488-4f39-a302-25cab31084a5
Melvins	9ccfbc94-a4f4-42f7-b6f5-d903ab77cccb
